id_product,id_color,productNo,color,productNameENG,productNameJP,price,cost,blfCode,smaregi,serepouse,sokko,amazon,rakuten,id_category,category,id_condition,condition,id_groupColor,colorGroup,id_productState,status
122,12,4571317083834,DB,ブックカバー(ハード)【DB】ダークブラウン,ブックカバー(ハード)【DB】ダークブラウン,3499,676.00000,4571317083834DB,4571317083834,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
123,11,4573257971417,BG,ブックカバー(ハード)【BG】ブラックグリーン,ブックカバー(ハード)【BG】ブラックグリーン,3499,676.00000,4573257971417BG,4573257971417,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
124,-,4573257971424,ロイヤルグリーン,ブックカバー(ハード)/RG/ロイヤルグリーン,ブックカバー(ハード)/RG/ロイヤルグリーン,3499,676.00000,4573257971424ロイヤルグリーン,4573257971424,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
125,5,4573257971431,CB,ブックカバー(ハード)【CB】キャメルブラウン,ブックカバー(ハード)【CB】キャメルブラウン,3499,676.00000,4573257971431CB,4573257971431,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
126,-,4573257971448,トラッドネイビー,ブックカバー(ハード)/TN/トラッドネイビー,ブックカバー(ハード)/TN/トラッドネイビー,3499,676.00000,4573257971448トラッドネイビー,4573257971448,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
127,-,4573257971455,ワインレッド,ブックカバー(ハード)/WR/ワインレッド,ブックカバー(ハード)/WR/ワインレッド,3499,676.00000,4573257971455ワインレッド,4573257971455,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
128,8,4573257971462,WB,ブックカバー(ハード)【WB】ホワイトベージュ,ブックカバー(ハード)【WB】ホワイトベージュ,3499,676.00000,4573257971462WB,4573257971462,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
129,15,4573257971479,GB,ブックカバー(ハード)【GB】グレーベージュ,ブックカバー(ハード)【GB】グレーベージュ,3499,676.00000,4573257971479GB,4573257971479,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
130,-,4573257971486,アッシュグレー,ブックカバー(ハード)/AG/アッシュグレー,ブックカバー(ハード)/AG/アッシュグレー,3499,676.00000,4573257971486アッシュグレー,4573257971486,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
131,6,4573257971493,RR,ブックカバー(ハード)【RR】ロイヤルレッド,ブックカバー(ハード)【RR】ロイヤルレッド,3499,676.00000,4573257971493RR,4573257971493,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
132,-,4573257971509,ブルーグレー,ブックカバー(ハード)/BLG/ブルーグレー,ブックカバー(ハード)/BLG/ブルーグレー,3499,676.00000,4573257971509ブルーグレー,4573257971509,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
133,-,4573257971516,ピンクラベンダー,ブックカバー(ハード)/PL/ピンクラベンダー,ブックカバー(ハード)/PL/ピンクラベンダー,3499,676.00000,4573257971516ピンクラベンダー,4573257971516,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
134,9,4573257971523,SP,ブックカバー(ハード)【SP】サクラピンク,ブックカバー(ハード)【SP】サクラピンク,3499,676.00000,4573257971523SP,4573257971523,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
135,7,4573257971530,PB,ブックカバー(ハード)【PB】ピーコックブルー,ブックカバー(ハード)【PB】ピーコックブルー,3499,676.00000,4573257971530PB,4573257971530,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
136,10,4573257971547,MST,ブックカバー(ハード)【MST】マスタードイエロー,ブックカバー(ハード)【MST】マスタードイエロー,3499,676.00000,4573257971547MST,4573257971547,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
137,4,4571317083919,BN,メモ帳カバー(No.11)【BN】ブラックネイビー,メモ帳カバー(No.11)【BN】ブラックネイビー,2999,596.00000,4571317083919BN,4571317083919,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
138,3,4571317083926,BK,メモ帳カバー(No.11)【BK】ブラック,メモ帳カバー(No.11)【BK】ブラック,2999,596.00000,4571317083926BK,4571317083926,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
139,12,4571317083933,DB,メモ帳カバー(No.11)【DB】ダークブラウン,メモ帳カバー(No.11)【DB】ダークブラウン,2999,596.00000,4571317083933DB,4571317083933,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
140,11,4573257971615,BG,メモ帳カバー(No.11)【BG】ブラックグリーン,メモ帳カバー(No.11)【BG】ブラックグリーン,2999,596.00000,4573257971615BG,4573257971615,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
141,-,4573257971622,ロイヤルグリーン,メモ帳カバー(No.11)/RG/ロイヤルグリーン,メモ帳カバー(No.11)/RG/ロイヤルグリーン,2999,596.00000,4573257971622ロイヤルグリーン,4573257971622,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
142,5,4573257971639,CB,メモ帳カバー(No.11)【CB】キャメルブラウン,メモ帳カバー(No.11)【CB】キャメルブラウン,2999,596.00000,4573257971639CB,4573257971639,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
143,-,4573257971646,トラッドネイビー,メモ帳カバー(No.11)/TN/トラッドネイビー,メモ帳カバー(No.11)/TN/トラッドネイビー,2999,596.00000,4573257971646トラッドネイビー,4573257971646,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
144,-,4573257971653,ワインレッド,メモ帳カバー(No.11)/WR/ワインレッド,メモ帳カバー(No.11)/WR/ワインレッド,2999,596.00000,4573257971653ワインレッド,4573257971653,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
145,8,4573257971660,WB,メモ帳カバー(No.11)【WB】ホワイトベージュ,メモ帳カバー(No.11)【WB】ホワイトベージュ,2999,596.00000,4573257971660WB,4573257971660,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
146,15,4573257971677,GB,メモ帳カバー(No.11)【GB】グレーベージュ,メモ帳カバー(No.11)【GB】グレーベージュ,2999,596.00000,4573257971677GB,4573257971677,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
147,-,4573257971684,アッシュグレー,メモ帳カバー(No.11)/AG/アッシュグレー,メモ帳カバー(No.11)/AG/アッシュグレー,2999,596.00000,4573257971684アッシュグレー,4573257971684,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
148,6,4573257971691,RR,メモ帳カバー(No.11)【RR】ロイヤルレッド,メモ帳カバー(No.11)【RR】ロイヤルレッド,2999,596.00000,4573257971691RR,4573257971691,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
149,-,4573257971707,ブルーグレー,メモ帳カバー(No.11)/BLG/ブルーグレー,メモ帳カバー(No.11)/BLG/ブルーグレー,2999,596.00000,4573257971707ブルーグレー,4573257971707,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
150,-,4573257971714,ピンクラベンダー,メモ帳カバー(No.11)/PL/ピンクラベンダー,メモ帳カバー(No.11)/PL/ピンクラベンダー,2999,596.00000,4573257971714ピンクラベンダー,4573257971714,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
151,9,4573257971721,SP,メモ帳カバー(No.11)【SP】サクラピンク,メモ帳カバー(No.11)【SP】サクラピンク,2999,596.00000,4573257971721SP,4573257971721,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
152,7,4573257971738,PB,メモ帳カバー(No.11)【PB】ピーコックブルー,メモ帳カバー(No.11)【PB】ピーコックブルー,2999,596.00000,4573257971738PB,4573257971738,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
153,10,4573257971745,MST,メモ帳カバー(No.11)【MST】マスタードイエロー,メモ帳カバー(No.11)【MST】マスタードイエロー,2999,596.00000,4573257971745MST,4573257971745,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
154,4,4571317084015,BN,メモ帳カバー(No.12)【BN】ブラックネイビー,メモ帳カバー(No.12)【BN】ブラックネイビー,2777,1403.00000,4571317084015BN,4571317084015,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
155,3,4571317084022,BK,メモ帳カバー(No.12)【BK】ブラック,メモ帳カバー(No.12)【BK】ブラック,2777,1403.00000,4571317084022BK,4571317084022,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
156,12,4571317084039,DB,メモ帳カバー(No.12)【DB】ダークブラウン,メモ帳カバー(No.12)【DB】ダークブラウン,2777,1403.00000,4571317084039DB,4571317084039,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
157,11,4573257971813,BG,メモ帳カバー(No.12)【BG】ブラックグリーン,メモ帳カバー(No.12)【BG】ブラックグリーン,2777,1403.00000,4573257971813BG,4573257971813,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
158,-,4573257971820,ロイヤルグリーン,メモ帳カバー(No.12)/RG/ロイヤルグリーン,メモ帳カバー(No.12)/RG/ロイヤルグリーン,2777,1403.00000,4573257971820ロイヤルグリーン,4573257971820,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
159,5,4573257971837,CB,メモ帳カバー(No.12)【CB】キャメルブラウン,メモ帳カバー(No.12)【CB】キャメルブラウン,2777,1403.00000,4573257971837CB,4573257971837,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
160,-,4573257971844,トラッドネイビー,メモ帳カバー(No.12)/TN/トラッドネイビー,メモ帳カバー(No.12)/TN/トラッドネイビー,2777,1403.00000,4573257971844トラッドネイビー,4573257971844,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
161,-,4573257971851,ワインレッド,メモ帳カバー(No.12)/WR/ワインレッド,メモ帳カバー(No.12)/WR/ワインレッド,2777,1403.00000,4573257971851ワインレッド,4573257971851,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
162,8,4573257971868,WB,メモ帳カバー(No.12)【WB】ホワイトベージュ,メモ帳カバー(No.12)【WB】ホワイトベージュ,2777,1403.00000,4573257971868WB,4573257971868,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
163,15,4573257971875,GB,メモ帳カバー(No.12)【GB】グレーベージュ,メモ帳カバー(No.12)【GB】グレーベージュ,2777,1403.00000,4573257971875GB,4573257971875,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
164,-,4573257971882,アッシュグレー,メモ帳カバー(No.12)/AG/アッシュグレー,メモ帳カバー(No.12)/AG/アッシュグレー,2777,1403.00000,4573257971882アッシュグレー,4573257971882,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
165,6,4573257971899,RR,メモ帳カバー(No.12)【RR】ロイヤルレッド,メモ帳カバー(No.12)【RR】ロイヤルレッド,2777,1403.00000,4573257971899RR,4573257971899,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
166,-,4573257971905,ブルーグレー,メモ帳カバー(No.12)/BLG/ブルーグレー,メモ帳カバー(No.12)/BLG/ブルーグレー,2777,1403.00000,4573257971905ブルーグレー,4573257971905,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
167,-,4573257971912,ピンクラベンダー,メモ帳カバー(No.12)/PL/ピンクラベンダー,メモ帳カバー(No.12)/PL/ピンクラベンダー,2777,1403.00000,4573257971912ピンクラベンダー,4573257971912,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
168,9,4573257971929,SP,メモ帳カバー(No.12)【SP】サクラピンク,メモ帳カバー(No.12)【SP】サクラピンク,2777,1403.00000,4573257971929SP,4573257971929,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
169,7,4573257971936,PB,メモ帳カバー(No.12)【PB】ピーコックブルー,メモ帳カバー(No.12)【PB】ピーコックブルー,2777,1403.00000,4573257971936PB,4573257971936,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
170,10,4573257971943,MST,メモ帳カバー(No.12)【MST】マスタードイエロー,メモ帳カバー(No.12)【MST】マスタードイエロー,2777,1403.00000,4573257971943MST,4573257971943,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
171,4,4571317084114,BN,メモ帳カバー(No.13)【BN】ブラックネイビー,メモ帳カバー(No.13)【BN】ブラックネイビー,4499,1052.00000,4571317084114BN,4571317084114,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
172,3,4571317084121,BK,メモ帳カバー(No.13)【BK】ブラック,メモ帳カバー(No.13)【BK】ブラック,4499,1052.00000,4571317084121BK,4571317084121,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
173,12,4571317084138,DB,メモ帳カバー(No.13)【DB】ダークブラウン,メモ帳カバー(No.13)【DB】ダークブラウン,4499,1052.00000,4571317084138DB,4571317084138,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
174,11,4573257972018,BG,メモ帳カバー(No.13)【BG】ブラックグリーン,メモ帳カバー(No.13)【BG】ブラックグリーン,4499,1052.00000,4573257972018BG,4573257972018,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
175,-,4573257972025,ロイヤルグリーン,メモ帳カバー(No.13)/RG/ロイヤルグリーン,メモ帳カバー(No.13)/RG/ロイヤルグリーン,4499,1052.00000,4573257972025ロイヤルグリーン,4573257972025,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
176,5,4573257972032,CB,メモ帳カバー(No.13)【CB】キャメルブラウン,メモ帳カバー(No.13)【CB】キャメルブラウン,4499,1052.00000,4573257972032CB,4573257972032,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
177,-,4573257972049,トラッドネイビー,メモ帳カバー(No.13)/TN/トラッドネイビー,メモ帳カバー(No.13)/TN/トラッドネイビー,4499,1052.00000,4573257972049トラッドネイビー,4573257972049,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
178,-,4573257972056,ワインレッド,メモ帳カバー(No.13)/WR/ワインレッド,メモ帳カバー(No.13)/WR/ワインレッド,4499,1052.00000,4573257972056ワインレッド,4573257972056,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
179,8,4573257972063,WB,メモ帳カバー(No.13)【WB】ホワイトベージュ,メモ帳カバー(No.13)【WB】ホワイトベージュ,4499,1052.00000,4573257972063WB,4573257972063,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
180,15,4573257972070,GB,メモ帳カバー(No.13)【GB】グレーベージュ,メモ帳カバー(No.13)【GB】グレーベージュ,4499,1052.00000,4573257972070GB,4573257972070,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
181,-,4573257972087,アッシュグレー,メモ帳カバー(No.13)/AG/アッシュグレー,メモ帳カバー(No.13)/AG/アッシュグレー,4499,1052.00000,4573257972087アッシュグレー,4573257972087,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
182,6,4573257972094,RR,メモ帳カバー(No.13)【RR】ロイヤルレッド,メモ帳カバー(No.13)【RR】ロイヤルレッド,4499,1052.00000,4573257972094RR,4573257972094,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
183,-,4573257972100,ブルーグレー,メモ帳カバー(No.13)/BLG/ブルーグレー,メモ帳カバー(No.13)/BLG/ブルーグレー,4499,1052.00000,4573257972100ブルーグレー,4573257972100,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
184,-,4573257972117,ピンクラベンダー,メモ帳カバー(No.13)/PL/ピンクラベンダー,メモ帳カバー(No.13)/PL/ピンクラベンダー,4499,1052.00000,4573257972117ピンクラベンダー,4573257972117,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
185,9,4573257972124,SP,メモ帳カバー(No.13)【SP】サクラピンク,メモ帳カバー(No.13)【SP】サクラピンク,4499,1052.00000,4573257972124SP,4573257972124,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
186,7,4573257972131,PB,メモ帳カバー(No.13)【PB】ピーコックブルー,メモ帳カバー(No.13)【PB】ピーコックブルー,4499,1052.00000,4573257972131PB,4573257972131,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
187,10,4573257972148,MST,メモ帳カバー(No.13)【MST】マスタードイエロー,メモ帳カバー(No.13)【MST】マスタードイエロー,4499,1052.00000,4573257972148MST,4573257972148,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
189,3,4571317084220,BK,メモ帳カバー(No.14)【BK】ブラック,メモ帳カバー(No.14)【BK】ブラック,4166,1194.00000,4571317084220BK,4571317084220,-,-,-,-,-,-,1,normal,1,normal,0,通常販売
